Time,Ar,He,Ne,N2,CH4(1),CO2(2),H2O(3),H2(4),CO(5),C2H6(6),site(7),HX(8),CO2X(9),OX(10),OCX(11),HOX(12),H2OX(13),CX(14),CHX(15),CH2X(16),CH3X(17),CH4X(18),HOCXO(19),CXHO(20),HCOOX(21),CXOH(22),HCXOH(23),H2CXOH(24),C2H6X(25),C2H5X(26),CHCH3X(27),CXCH3(28),CXCH2(29),CXHCH2(30),CH3CXO(31)
269.0,0.4870874,0.2922826,0.0,0.0,0.0044872,0.1133426,0.0163584,0.0794659,0.0069758,0.0,0.0849193,0.0163091,4.8e-06,3.55e-05,0.8858976,0.0,0.0001664,0.0,7.61e-05,0.0,0.0,0.0125905,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.4959414,0.2835624,0.0,0.0,0.0045782,0.1095643,0.0164931,0.0829184,0.0069422,0.0,0.0852271,0.0167208,4.6e-06,3.46e-05,0.8848712,0.0,0.0001684,0.0,7.85e-05,0.0,0.0,0.0128939,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.0,0.5045478,0.2751126,0.0,0.0,0.004684,0.1059049,0.0166398,0.0862199,0.0068911,0.0,0.0857316,0.0171542,4.5e-06,3.39e-05,0.8835498,0.0,0.000171,0.0,8.07e-05,0.0,0.0,0.0132736,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.0,0.5129148,0.2669245,0.0,0.0,0.0048043,0.1023588,0.0168,0.0893731,0.0068246,0.0,0.0864054,0.0176014,4.4e-06,3.34e-05,0.8819767,0.0,0.000174,0.0,8.27e-05,0.0,0.0,0.0137214,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.0,0.5210503,0.2589899,0.0,0.0,0.0049386,0.0989206,0.0169752,0.0923806,0.0067449,0.0,0.0872648,0.0180808,4.3e-06,3.29e-05,0.8800972,0.0,0.0001776,0.0,8.45e-05,0.0,0.0,0.0142572,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.0,0.5289619,0.2513007,0.0,0.0,0.0050868,0.0955853,0.0171665,0.0952452,0.0066537,0.0,0.0882157,0.0185495,4.2e-06,3.26e-05,0.8780985,0.0,0.0001815,0.0,8.6e-05,0.0,0.0,0.0148313,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.0,0.5366569,0.2438489,0.0,0.0,0.0052483,0.0923481,0.0173752,0.0979697,0.0065528,0.0,0.0893677,0.0190664,4.1e-06,3.24e-05,0.8757379,0.0,0.0001862,0.0,8.75e-05,0.0,0.0,0.0155172,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.5441425,0.2366272,0.0,0.0,0.005423,0.0892046,0.017602,0.100557,0.0064437,0.0,0.090617,0.0195866,4e-06,3.23e-05,0.87322,0.0,0.0001913,0.0,8.87e-05,0.0,0.0,0.0162594,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0,0.5514255,0.229628,0.0,0.0,0.0056105,0.0861504,0.0178478,0.1030099,0.0063279,0.0,0.091944,0.0201076,3.9e-06,3.22e-05,0.8705728,0.0,0.0001967,0.0,8.98e-05,0.0,0.0,0.0170522,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.0,0.5585124,0.2228443,0.0,0.0,0.0058105,0.0831817,0.0181132,0.1053314,0.0062064,0.0,0.0934322,0.0206641,3.8e-06,3.22e-05,0.867622,0.0,0.0002029,0.0,9.08e-05,0.0,0.0,0.0179511,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279.0,0.5654098,0.2162693,0.0,0.0,0.0060225,0.0802947,0.0183986,0.1075245,0.0060805,0.0,0.0950128,0.0212311,3.8e-06,3.23e-05,0.8644979,0.0,0.0002096,0.0,9.16e-05,0.0,0.0,0.0189201,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.5721238,0.2098963,0.0,0.0,0.0062465,0.077486,0.0187043,0.1095922,0.005951,0.0,0.0967293,0.0218253,3.7e-06,3.24e-05,0.8611082,0.0,0.000217,0.0,9.24e-05,0.0,0.0,0.019991,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281.0,0.5786603,0.2037188,0.0,0.0,0.0064819,0.0747523,0.0190305,0.1115376,0.0058186,0.0,0.0985088,0.0224224,3.6e-06,3.26e-05,0.8575913,0.0,0.0002248,0.0,9.31e-05,0.0,0.0,0.0211227,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.0,0.585025,0.1977307,0.0,0.0,0.0067285,0.0720906,0.0193771,0.1133638,0.0056841,0.0,0.1003891,0.0230363,3.6e-06,3.28e-05,0.853868,0.0,0.0002333,0.0,9.36e-05,0.0,0.0,0.0223427,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283.0,0.5912237,0.191926,0.0,0.0,0.0069861,0.0694983,0.0197442,0.1150739,0.0055479,0.0,0.1024436,0.0236906,3.5e-06,3.3e-05,0.8497875,0.0,0.0002427,0.0,9.41e-05,0.0,0.0,0.0237041,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.0,0.5972616,0.1862987,0.0,0.0,0.0072543,0.0669725,0.0201316,0.116671,0.0054104,0.0,0.1044861,0.0243266,3.5e-06,3.33e-05,0.8457167,0.0,0.0002523,0.0,9.45e-05,0.0,0.0,0.0250861,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.0,0.6031438,0.1808434,0.0,0.0,0.0075328,0.064511,0.0205389,0.1181581,0.005272,0.0,0.1066215,0.0249784,3.4e-06,3.36e-05,0.8414445,0.0,0.0002626,0.0,9.48e-05,0.0,0.0,0.0265604,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0,0.6088756,0.1755545,0.0,0.0,0.0078213,0.0621113,0.0209659,0.1195385,0.005133,0.0,0.1089085,0.0256634,3.3e-06,3.39e-05,0.8368497,0.0,0.0002738,0.0,9.51e-05,0.0,0.0,0.0281714,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.0,0.6144615,0.1704267,0.0,0.0,0.0081195,0.0597714,0.0214123,0.120815,0.0049936,0.0,0.1113428,0.0263797,3.3e-06,3.43e-05,0.8319374,0.0,0.000286,0.0,9.53e-05,0.0,0.0,0.0299204,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0,0.6199064,0.165455,0.0,0.0,0.0084273,0.0574891,0.0218775,0.1219908,0.0048539,0.0,0.1139086,0.027122,3.2e-06,3.47e-05,0.8267362,0.0,0.0002992,0.0,9.54e-05,0.0,0.0,0.0317999,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.0,0.6252148,0.1606344,0.0,0.0,0.0087442,0.0552626,0.0223612,0.1230688,0.004714,0.0,0.1164458,0.0278447,3.2e-06,3.51e-05,0.82157,0.0,0.0003124,0.0,9.54e-05,0.0,0.0,0.0336925,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.6303909,0.1559601,0.0,0.0,0.0090699,0.05309,0.0228629,0.1240519,0.0045742,0.0,0.1191594,0.0286067,3.1e-06,3.56e-05,0.8160205,0.0,0.0003268,0.0,9.54e-05,0.0,0.0,0.0357516,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.0,0.635439,0.1514276,0.0,0.0,0.0094043,0.0509696,0.023382,0.1249431,0.0044343,0.0,0.1220622,0.0294104,3.1e-06,3.61e-05,0.8100585,0.0,0.0003425,0.0,9.54e-05,0.0,0.0,0.0379911,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.0,0.640363,0.1470323,0.0,0.0,0.009747,0.0488997,0.0239181,0.1257452,0.0042946,0.0,0.1250261,0.0302203,3e-06,3.66e-05,0.8039452,0.0,0.0003587,0.0,9.52e-05,0.0,0.0,0.040314,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.0,0.645167,0.1427699,0.0,0.0,0.0100977,0.0468788,0.0244705,0.126461,0.0041551,0.0,0.1281844,0.0310726,3e-06,3.72e-05,0.7974044,0.0,0.0003763,0.0,9.5e-05,0.0,0.0,0.0428264,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294.0,0.6498546,0.1386362,0.0,0.0,0.010456,0.0449053,0.0250387,0.1270934,0.0040158,0.0,0.1314961,0.0319557,2.9e-06,3.78e-05,0.7905186,0.0,0.000395,0.0,9.47e-05,0.0,0.0,0.0454984,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.0,0.6544293,0.1346272,0.0,0.0,0.0108218,0.0429777,0.0256221,0.1276451,0.0038768,0.0,0.1350131,0.0328829,2.9e-06,3.85e-05,0.7831778,0.0,0.0004152,0.0,9.43e-05,0.0,0.0,0.0483745,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296.0,0.6588946,0.1307389,0.0,0.0,0.0111946,0.0410949,0.02622,0.1281189,0.0037381,0.0,0.138579,0.0338131,2.8e-06,3.92e-05,0.7757081,0.0,0.0004359,0.0,9.39e-05,0.0,0.0,0.0513272,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.0,0.6632539,0.1269675,0.0,0.0,0.011574,0.0392555,0.0268318,0.1285177,0.0035997,0.0,0.1424641,0.0348163,2.8e-06,4e-05,0.7675417,0.0,0.0004588,0.0,9.33e-05,0.0,0.0,0.0545822,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.0,0.6675101,0.1233093,0.0,0.0,0.0119597,0.0374582,0.0274566,0.1288443,0.0034618,0.0,0.1466132,0.0358774,2.7e-06,4.08e-05,0.758791,0.0,0.0004835,0.0,9.27e-05,0.0,0.0,0.058098,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299.0,0.6716662,0.1197607,0.0,0.0,0.0123513,0.0357021,0.0280937,0.1291016,0.0033243,0.0,0.1507338,0.0369217,2.7e-06,4.17e-05,0.7500735,0.0,0.0005082,0.0,9.2e-05,0.0,0.0,0.0616257,0.0,6e-07,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.0,0.6757251,0.1163183,0.0,0.0,0.0127483,0.033986,0.0287423,0.1292926,0.0031874,0.0,0.1552336,0.0380525,2.6e-06,4.26e-05,0.7405263,0.0,0.0005355,0.0,9.12e-05,0.0,0.0,0.0655149,0.0,6e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301.0,0.6796893,0.1129786,0.0,0.0,0.0131502,0.0323091,0.0294012,0.1294205,0.0030511,0.0,0.1599133,0.0392193,2.6e-06,4.36e-05,0.7305701,0.0,0.0005642,0.0,9.04e-05,0.0,0.0,0.0695959,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302.0,0.6835613,0.1097385,0.0,0.0,0.0135564,0.0306704,0.0300696,0.1294884,0.0029154,0.0,0.1649133,0.0404567,2.5e-06,4.46e-05,0.7199053,0.0,0.0005951,0.0,8.94e-05,0.0,0.0,0.0739923,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.0,0.6873433,0.1065947,0.0,0.0,0.0139664,0.0290693,0.0307461,0.1294998,0.0027805,0.0,0.1701718,0.0417491,2.5e-06,4.58e-05,0.7086628,0.0,0.0006278,0.0,8.83e-05,0.0,0.0,0.0786513,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.6910372,0.1035442,0.0,0.0,0.0143793,0.027505,0.0314294,0.1294584,0.0026465,0.0,0.1757955,0.0431224,2.4e-06,4.7e-05,0.6966131,0.0,0.0006631,0.0,8.71e-05,0.0,0.0,0.0836687,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.6946449,0.100584,0.0,0.0,0.0147944,0.0259772,0.032118,0.129368,0.0025135,0.0,0.1817142,0.0445593,2.3e-06,4.83e-05,0.6839063,0.0,0.0007005,0.0,8.58e-05,0.0,0.0,0.0889827,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,0.698168,0.0977111,0.0,0.0,0.0152107,0.0244853,0.0328103,0.129233,0.0023816,0.0,0.187943,0.0460635,2.3e-06,4.97e-05,0.67051,0.0,0.00074,0.0,8.43e-05,0.0,0.0,0.0946065,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,0.7016076,0.0949227,0.0,0.0,0.0156274,0.0230291,0.0335043,0.1290579,0.002251,0.0,0.1947751,0.0477054,2.2e-06,5.13e-05,0.6557937,0.0,0.0007836,0.0,8.27e-05,0.0,0.0,0.1008055,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,0.7049649,0.0922161,0.0,0.0,0.0160431,0.0216085,0.0341978,0.1288478,0.0021219,0.0,0.2017016,0.049363,2.2e-06,5.29e-05,0.6408541,0.0,0.0008279,0.0,8.1e-05,0.0,0.0,0.1071167,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,0.7082403,0.0895885,0.0,0.0,0.0164566,0.0202235,0.0348883,0.1286082,0.0019945,0.0,0.2092937,0.0511734,2.1e-06,5.46e-05,0.624462,0.0,0.0008767,0.0,7.91e-05,0.0,0.0,0.1140577,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.7114344,0.0870374,0.0,0.0,0.0168664,0.0188744,0.0355731,0.1283453,0.0018689,0.0,0.2171071,0.053031,2e-06,5.64e-05,0.6075792,0.0,0.000927,0.0,7.71e-05,0.0,0.0,0.1212193,0.0,5e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311.0,0.714547,0.0845602,0.0,0.0,0.0172708,0.0175615,0.036249,0.1280659,0.0017455,0.0,0.2255291,0.0550289,2e-06,5.84e-05,0.5893732,0.0,0.0009814,0.0,7.5e-05,0.0,0.0,0.1289514,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.0,0.7175778,0.0821543,0.0,0.0,0.017668,0.0162855,0.0369125,0.1277774,0.0016245,0.0,0.2344859,0.0571504,1.9e-06,6.05e-05,0.5700094,0.0,0.0010392,0.0,7.26e-05,0.0,0.0,0.1371796,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.0,0.7205259,0.0798174,0.0,0.0,0.0180558,0.0150471,0.0375597,0.1274879,0.0015062,0.0,0.2438492,0.0593664,1.8e-06,6.27e-05,0.5497728,0.0,0.0010996,0.0,7.02e-05,0.0,0.0,0.1457768,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.0,0.7233901,0.077547,0.0,0.0,0.0184319,0.0138475,0.038186,0.1272066,0.0013909,0.0,0.2537885,0.0617191,1.7e-06,6.5e-05,0.5283078,0.0,0.0011635,0.0,6.76e-05,0.0,0.0,0.1548862,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.7261687,0.0753409,0.0,0.0,0.0187939,0.0126877,0.0387869,0.1269432,0.0012788,0.0,0.2643546,0.0642228,1.7e-06,6.75e-05,0.5055196,0.0,0.0012312,0.0,6.48e-05,0.0,0.0,0.1645374,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.0,0.7127983,0.0892368,0.0,0.0,0.0191313,0.0179463,0.0397683,0.1196079,0.0015111,0.0,0.2406881,0.0568794,2.2e-06,7.36e-05,0.5480104,0.0,0.0011543,0.0,6.3e-05,0.0,0.0,0.1531285,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.0,0.6996746,0.1026874,0.0,0.0,0.0193476,0.0230943,0.0405445,0.1128587,0.0017929,0.0,0.2182859,0.0501331,2.5e-06,7.24e-05,0.5898196,0.0,0.0010681,0.0,6.41e-05,0.0,0.0,0.1405539,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.0,0.6867864,0.1157259,0.0,0.0,0.0194521,0.0282355,0.0410501,0.1067029,0.0020472,0.0,0.2015146,0.0450031,2.8e-06,7.15e-05,0.6218721,0.0,0.0009985,0.0,6.41e-05,0.0,0.0,0.1304728,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.0,0.6741527,0.1283677,0.0,0.0,0.0194659,0.0333407,0.0413385,0.1010561,0.0022784,0.0,0.188495,0.0409665,3.1e-06,7.1e-05,0.6473321,0.0,0.0009405,0.0,6.34e-05,0.0,0.0,0.1221278,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,0.6617891,0.1406251,0.0,0.0,0.0194063,0.0383885,0.0414517,0.0958494,0.0024899,0.0,0.1780429,0.0376819,3.4e-06,7.07e-05,0.6682519,0.0,0.0008907,0.0,6.24e-05,0.0,0.0,0.1149955,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.0,0.6497063,0.1525092,0.0,0.0,0.0192873,0.0433635,0.0414226,0.0910269,0.0026842,0.0,0.1695062,0.0349605,3.7e-06,7.05e-05,0.6857471,0.0,0.0008474,0.0,6.12e-05,0.0,0.0,0.1088028,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.0,0.6379109,0.1640313,0.0,0.0,0.01912,0.0482549,0.041277,0.0865426,0.0028633,0.0,0.1623762,0.0326523,3.9e-06,7.05e-05,0.7007157,0.0,0.0008088,0.0,5.99e-05,0.0,0.0,0.1033122,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.0,0.626406,0.1752021,0.0,0.0,0.0189134,0.053055,0.0410358,0.0823589,0.0030287,0.0,0.1563233,0.0306596,4.1e-06,7.05e-05,0.71374,0.0,0.000774,0.0,5.85e-05,0.0,0.0,0.0983694,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.0,0.6151927,0.1860324,0.0,0.0,0.0186749,0.0577585,0.0407156,0.0784441,0.0031818,0.0,0.1512114,0.0289455,4.4e-06,7.07e-05,0.7250195,0.0,0.0007428,0.0,5.7e-05,0.0,0.0,0.0939481,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325.0,0.6042699,0.1965325,0.0,0.0,0.0184105,0.0623618,0.0403301,0.0747718,0.0033234,0.0,0.1467968,0.0274353,4.6e-06,7.09e-05,0.7350137,0.0,0.0007142,0.0,5.56e-05,0.0,0.0,0.0899084,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326.0,0.5936355,0.2067122,0.0,0.0,0.0181252,0.0668626,0.0398907,0.0713192,0.0034546,0.0,0.1429648,0.0260955,4.8e-06,7.13e-05,0.7439211,0.0,0.000688,0.0,5.41e-05,0.0,0.0,0.0861999,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327.0,0.5832861,0.2165816,0.0,0.0,0.0178231,0.0712597,0.0394068,0.0680667,0.0035761,0.0,0.1396182,0.0248971,5e-06,7.17e-05,0.7519165,0.0,0.0006637,0.0,5.26e-05,0.0,0.0,0.0827747,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.0,0.5732176,0.2261499,0.0,0.0,0.0175078,0.0755524,0.0388864,0.0649974,0.0036885,0.0,0.1366719,0.0238139,5.1e-06,7.21e-05,0.7591598,0.0,0.000641,0.0,5.12e-05,0.0,0.0,0.0795844,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.0,0.5634255,0.2354265,0.0,0.0,0.0171821,0.0797408,0.038336,0.0620966,0.0037925,0.0,0.1339907,0.0227986,5.3e-06,7.26e-05,0.7659563,0.0,0.0006191,0.0,4.97e-05,0.0,0.0,0.0765072,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.5539047,0.2444202,0.0,0.0,0.0168486,0.0838254,0.0377614,0.0593511,0.0038886,0.0,0.1318126,0.0219471,5.5e-06,7.32e-05,0.7716548,0.0,0.0006002,0.0,4.83e-05,0.0,0.0,0.0738577,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331.0,0.5446497,0.2531396,0.0,0.0,0.0165094,0.0878072,0.0371674,0.0567494,0.0039773,0.0,0.1297821,0.0211256,5.7e-06,7.38e-05,0.7771453,0.0,0.0005816,0.0,4.69e-05,0.0,0.0,0.0712385,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,0.535655,0.2615933,0.0,0.0,0.0161663,0.0916872,0.0365582,0.0542811,0.0040589,0.0,0.1279742,0.020365,5.8e-06,7.45e-05,0.7822147,0.0,0.0005639,0.0,4.55e-05,0.0,0.0,0.0687558,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.0,0.5269147,0.2697893,0.0,0.0,0.0158208,0.0954669,0.0359373,0.0519371,0.004134,0.0,0.1264347,0.0196891,6e-06,7.52e-05,0.7867015,0.0,0.0005478,0.0,4.42e-05,0.0,0.0,0.066501,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.0,0.518423,0.2777354,0.0,0.0,0.0154743,0.0991478,0.0353077,0.0497089,0.0042028,0.0,0.125024,0.0190398,6.2e-06,7.6e-05,0.7909885,0.0,0.000532,0.0,4.29e-05,0.0,0.0,0.0642902,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.0,0.5101741,0.2854395,0.0,0.0,0.0151279,0.1027317,0.0346722,0.0475891,0.0042656,0.0,0.1238034,0.0184473,6.3e-06,7.68e-05,0.7948735,0.0,0.0005173,0.0,4.16e-05,0.0,0.0,0.0622333,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,0.5021619,0.2929088,0.0,0.0,0.0147824,0.1062203,0.034033,0.0455708,0.0043228,0.0,0.1227382,0.0178991,6.5e-06,7.77e-05,0.7984391,0.0,0.0005034,0.0,4.04e-05,0.0,0.0,0.0602952,0.0,4e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.0,0.4943805,0.3001506,0.0,0.0,0.0144389,0.1096154,0.0333921,0.0436477,0.0043747,0.0,0.1217996,0.017383,6.6e-06,7.86e-05,0.8017626,0.0,0.0004901,0.0,3.92e-05,0.0,0.0,0.0584398,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.0,0.486824,0.3071718,0.0,0.0,0.014098,0.1129192,0.0327512,0.0418143,0.0044216,0.0,0.1209842,0.0168999,6.8e-06,7.96e-05,0.804839,0.0,0.0004774,0.0,3.8e-05,0.0,0.0,0.0566747,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,0.4794866,0.3139792,0.0,0.0,0.0137602,0.1161334,0.0321118,0.0400651,0.0044636,0.0,0.1202837,0.0164478,7e-06,8.06e-05,0.8076798,0.0,0.0004654,0.0,3.69e-05,0.0,0.0,0.0549984,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.0,0.4723626,0.3205794,0.0,0.0,0.0134261,0.1192602,0.0314752,0.0383955,0.004501,0.0,0.1196829,0.01602,7.1e-06,8.17e-05,0.8103293,0.0,0.0004539,0.0,3.58e-05,0.0,0.0,0.053389,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341.0,0.4654462,0.3269786,0.0,0.0,0.0130962,0.1223015,0.0308425,0.036801,0.0045341,0.0,0.1191686,0.0156083,7.3e-06,8.28e-05,0.8128354,0.0,0.0004426,0.0,3.46e-05,0.0,0.0,0.0518198,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.0,0.4587319,0.3331831,0.0,0.0,0.0127707,0.1252593,0.0302146,0.0352774,0.004563,0.0,0.1187626,0.0152351,7.4e-06,8.4e-05,0.8150655,0.0,0.0004322,0.0,3.36e-05,0.0,0.0,0.0503792,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.0,0.4522141,0.3391987,0.0,0.0,0.0124501,0.1281356,0.0295925,0.033821,0.0045879,0.0,0.1184321,0.0148761,7.6e-06,8.52e-05,0.8171664,0.0,0.0004222,0.0,3.26e-05,0.0,0.0,0.0489775,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,0.4458875,0.3450313,0.0,0.0,0.0121346,0.1309325,0.0289768,0.0324282,0.0046091,0.0,0.1181771,0.014533,7.7e-06,8.65e-05,0.8191282,0.0,0.0004124,0.0,3.15e-05,0.0,0.0,0.0476232,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,0.4397468,0.3506864,0.0,0.0,0.0118243,0.1336519,0.028368,0.0310958,0.0046267,0.0,0.1179927,0.0142003,7.9e-06,8.79e-05,0.8209813,0.0,0.0004028,0.0,3.05e-05,0.0,0.0,0.0462963,0.0,3e-07,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
